"lat","lon","site","date","sal","temp","turb","basin","sci_name","species","num"
29.87972,-93.38028,15,20071003,14.89995,28.1999,2,"Calcasieu","Cynoscion Arenarius","Sand Seatrout",5
29.87972,-93.38028,15,20071003,14.89995,28.1999,2,"Calcasieu","Arius Felis","Sea Catfish",1
29.87972,-93.38028,15,20071003,14.89995,28.1999,2,"Calcasieu","Mugil Cephalus","Striped Mullet",4
29.87972,-93.38028,15,20071003,14.89995,28.1999,2,"Calcasieu","Menidia Beryllina","Inland Silverside",23
29.87972,-93.38028,15,20071003,14.89995,28.1999,2,"Calcasieu","Harengula Jaguana","Scaled Sardine",2
29.87972,-93.38028,15,20071003,14.89995,28.1999,2,"Calcasieu","Oligoplites Saurus","Leatherjacket",1
29.87972,-93.38028,15,20071003,14.89995,28.1999,2,"Calcasieu","Gobiosoma Bosci","Naked Goby",1
29.87972,-93.38028,15,20071003,14.89995,28.1999,2,"Calcasieu","Mugil Curema","White Mullet",1
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Penaeus Aztecus","Brown Shrimp",6
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Penaeus Setiferus","White Shrimp",885
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Callinectes Sapidus","Blue Crab",1
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",266
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",1
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Peprilus Triacanthus","Butterfish",1
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Cynoscion Nebulosus","Spotted Seatrout",1
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Menidia Beryllina","Inland Silverside",31
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Ophichthus Gomesi","Shrimp Eel",1
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Oligoplites Saurus","Leatherjacket",1
29.87972,-93.38028,15,20071009,16.39995,28.1499,1.2999,"Calcasieu","Menticirrhus Littoralis","Gulf Kingfish",1
29.87972,-93.38028,15,20071109,18.44995,17.6999,2,"Calcasieu","Penaeus Setiferus","White Shrimp",1122
29.87972,-93.38028,15,20071109,18.44995,17.6999,2,"Calcasieu","Callinectes Sapidus","Blue Crab",3
29.87972,-93.38028,15,20071109,18.44995,17.6999,2,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",5
29.87972,-93.38028,15,20071109,18.44995,17.6999,2,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",2
29.87972,-93.38028,15,20071109,18.44995,17.6999,2,"Calcasieu","Paralichthys Lethostigma","Southern Flounder",2
29.87972,-93.38028,15,20071109,18.44995,17.6999,2,"Calcasieu","Menidia Beryllina","Inland Silverside",3
29.87972,-93.38028,15,20071109,18.44995,17.6999,2,"Calcasieu","Panopeus Occidentalis","Furrowed Mud Crab",1
29.87972,-93.38028,15,20071120,19.0999,20.3499,2,"Calcasieu","Penaeus Setiferus","White Shrimp",34
29.87972,-93.38028,15,20071120,19.0999,20.3499,2,"Calcasieu","Callinectes Sapidus","Blue Crab",4
29.87972,-93.38028,15,20071120,19.0999,20.3499,2,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",8
29.87972,-93.38028,15,20071120,19.0999,20.3499,2,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",5
29.87972,-93.38028,15,20071120,19.0999,20.3499,2,"Calcasieu","Menidia Beryllina","Inland Silverside",56
29.87972,-93.38028,15,20071120,19.0999,20.3499,2,"Calcasieu","Sicyonia dorsalis","Lesser Rock Shrimp",2
29.87972,-93.38028,15,20071120,19.0999,20.3499,2,"Calcasieu","Menticirrhus Littoralis","Gulf Kingfish",1
29.87972,-93.38028,15,20071210,16.1499,20.8999,1,"Calcasieu","Poecilia Latipinna","Sailfin Molly",1
29.87972,-93.38028,15,20071210,16.1499,20.8999,1,"Calcasieu","Penaeus Setiferus","White Shrimp",3
29.87972,-93.38028,15,20071210,16.1499,20.8999,1,"Calcasieu","Callinectes Sapidus","Blue Crab",6
29.87972,-93.38028,15,20071210,16.1499,20.8999,1,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",3
29.87972,-93.38028,15,20071210,16.1499,20.8999,1,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",5
29.87972,-93.38028,15,20071210,16.1499,20.8999,1,"Calcasieu","Fundulus Pulvereus","Bayou Killifish",1
29.87972,-93.38028,15,20071212,16,21.8999,1,"Calcasieu","Gambusia Spp.","Mosquito Fish",1
29.87972,-93.38028,15,20071212,16,21.8999,1,"Calcasieu","Penaeus Aztecus","Brown Shrimp",2
29.87972,-93.38028,15,20071212,16,21.8999,1,"Calcasieu","Penaeus Setiferus","White Shrimp",13
29.87972,-93.38028,15,20071212,16,21.8999,1,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",2
29.87972,-93.38028,15,20071212,16,21.8999,1,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",4
29.87972,-93.38028,15,20071212,16,21.8999,1,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",16
29.87972,-93.38028,15,20071212,16,21.8999,1,"Calcasieu","Gobiosoma Bosci","Naked Goby",1
29.83472,-93.37306,16,20070110,3.7999,12.3999,0.7999,"Calcasieu","Noturus Leptacanthus","Speckled Madtom",6
29.83472,-93.37306,16,20070110,3.7999,12.3999,0.7999,"Calcasieu","Lucania Parva","Rainwater Killifish",1
29.83472,-93.37306,16,20070110,3.7999,12.3999,0.7999,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",2
29.83472,-93.37306,16,20070110,3.7999,12.3999,0.7999,"Calcasieu","Brevoortia Patronus","Gulf Menhaden",3
29.83472,-93.37306,16,20070110,3.7999,12.3999,0.7999,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",155
29.83472,-93.37306,16,20070110,3.7999,12.3999,0.7999,"Calcasieu","Paralichthys Lethostigma","Southern Flounder",10
29.83472,-93.37306,16,20070110,3.7999,12.3999,0.7999,"Calcasieu","Menidia Beryllina","Inland Silverside",46
29.83472,-93.37306,16,20070110,3.7999,12.3999,0.7999,"Calcasieu","Cyprinodon Variegatus","Sheepshead Minnow",4
29.83472,-93.37306,16,20070222,12.7999,16.0999,2,"Calcasieu","Noturus Leptacanthus","Speckled Madtom",5
29.83472,-93.37306,16,20070222,12.7999,16.0999,2,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",20
29.83472,-93.37306,16,20070222,12.7999,16.0999,2,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",7
29.83472,-93.37306,16,20070222,12.7999,16.0999,2,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",247
29.83472,-93.37306,16,20070222,12.7999,16.0999,2,"Calcasieu","Paralichthys Lethostigma","Southern Flounder",4
29.83472,-93.37306,16,20070222,12.7999,16.0999,2,"Calcasieu","Menidia Beryllina","Inland Silverside",76
29.83472,-93.37306,16,20070222,12.7999,16.0999,2,"Calcasieu","Cyprinodon Variegatus","Sheepshead Minnow",1
29.83472,-93.37306,16,20070222,12.7999,16.0999,2,"Calcasieu","Fundulus Grandis","Gulf Killifish",2
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Noturus Leptacanthus","Speckled Madtom",10
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Callinectes Sapidus","Blue Crab",3
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",9
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Brevoortia Patronus","Gulf Menhaden",19
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",147
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Mugil Cephalus","Striped Mullet",39
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Paralichthys Lethostigma","Southern Flounder",2
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Menidia Beryllina","Inland Silverside",39
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Sciaenops Ocellatus","Red Drum",2
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Cyprinodon Variegatus","Sheepshead Minnow",1
29.83472,-93.37306,16,20070302,14.4499,16.5499,1.6999,"Calcasieu","Fundulus Grandis","Gulf Killifish",1
29.83472,-93.37306,16,20070411,13.3499,19.1499,1.6999,"Calcasieu","Penaeus Aztecus","Brown Shrimp",84
29.83472,-93.37306,16,20070411,13.3499,19.1499,1.6999,"Calcasieu","Callinectes Sapidus","Blue Crab",2
29.83472,-93.37306,16,20070411,13.3499,19.1499,1.6999,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",1
29.83472,-93.37306,16,20070411,13.3499,19.1499,1.6999,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",9
29.83472,-93.37306,16,20070411,13.3499,19.1499,1.6999,"Calcasieu","Brevoortia Patronus","Gulf Menhaden",16
29.83472,-93.37306,16,20070411,13.3499,19.1499,1.6999,"Calcasieu","Cynoscion Arenarius","Sand Seatrout",2
29.83472,-93.37306,16,20070411,13.3499,19.1499,1.6999,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",27
29.83472,-93.37306,16,20070411,13.3499,19.1499,1.6999,"Calcasieu","Menidia Beryllina","Inland Silverside",8
29.83472,-93.37306,16,20070411,13.3499,19.1499,1.6999,"Calcasieu","Lagodon Rhomboides","Pinfish",5
29.83472,-93.37306,16,20070411,13.3499,19.1499,1.6999,"Calcasieu","Dasyatis Sabina","Atlantic Stingray",1
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Penaeus Aztecus","Brown Shrimp",122
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Penaeus Setiferus","White Shrimp",3934
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Callinectes Sapidus","Blue Crab",1
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",19
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",329
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Mugil Cephalus","Striped Mullet",2
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Bairdiella Chrysoura","Silver Perch",7
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Synodus Foetens","Inshore Lizardfish",1
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Menidia Beryllina","Inland Silverside",32
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Lagodon Rhomboides","Pinfish",2
29.83472,-93.37306,16,20070605,16.3999,27.5999,1,"Calcasieu","Mugil Curema","White Mullet",879
29.83472,-93.37306,16,20070724,8.9999,28.5,1,"Calcasieu","Penaeus Setiferus","White Shrimp",86
29.83472,-93.37306,16,20070724,8.9999,28.5,1,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",154
29.83472,-93.37306,16,20070724,8.9999,28.5,1,"Calcasieu","Leiostomus Xanthurus","Spot",1
29.83472,-93.37306,16,20070724,8.9999,28.5,1,"Calcasieu","Brevoortia Patronus","Gulf Menhaden",4
29.83472,-93.37306,16,20070724,8.9999,28.5,1,"Calcasieu","Cynoscion Arenarius","Sand Seatrout",1
29.83472,-93.37306,16,20070724,8.9999,28.5,1,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",3
29.83472,-93.37306,16,20070724,8.9999,28.5,1,"Calcasieu","Cynoscion Nebulosus","Spotted Seatrout",1
29.83472,-93.37306,16,20070724,8.9999,28.5,1,"Calcasieu","Menidia Beryllina","Inland Silverside",271
29.83472,-93.37306,16,20070724,8.9999,28.5,1,"Calcasieu","Mugil Curema","White Mullet",1
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Penaeus Aztecus","Brown Shrimp",1
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Penaeus Setiferus","White Shrimp",6
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",56
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Leiostomus Xanthurus","Spot",3
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Brevoortia Patronus","Gulf Menhaden",2
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Mugil Cephalus","Striped Mullet",4
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Anchoa Hepsetus","Striped Anchovy",6
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Cynoscion Nebulosus","Spotted Seatrout",1
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Menidia Beryllina","Inland Silverside",99
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Harengula Jaguana","Scaled Sardine",2
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Oligoplites Saurus","Leatherjacket",2
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Eucinostomus Gula","Silver Jenny",13
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Mugil Curema","White Mullet",2
29.83472,-93.37306,16,20070807,11.3999,30.54995,1.5,"Calcasieu","Panopeus Occidentalis","Furrowed Mud Crab",1
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Dorosoma Petenense","Threadfin Shad",1
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Penaeus Aztecus","Brown Shrimp",1
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Penaeus Setiferus","White Shrimp",114
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",63
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Leiostomus Xanthurus","Spot",1
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Cynoscion Nebulosus","Spotted Seatrout",1
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Menidia Beryllina","Inland Silverside",7
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Harengula Jaguana","Scaled Sardine",1
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Oligoplites Saurus","Leatherjacket",2
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Eucinostomus Gula","Silver Jenny",1
29.83472,-93.37306,16,20070920,12.1499,26.6999,1,"Calcasieu","Mugil Curema","White Mullet",1
29.83472,-93.37306,16,20070927,13.3999,27.54995,1.7999,"Calcasieu","Penaeus Aztecus","Brown Shrimp",1
29.83472,-93.37306,16,20070927,13.3999,27.54995,1.7999,"Calcasieu","Penaeus Setiferus","White Shrimp",239
29.83472,-93.37306,16,20070927,13.3999,27.54995,1.7999,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",15
29.83472,-93.37306,16,20070927,13.3999,27.54995,1.7999,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",7
29.83472,-93.37306,16,20070927,13.3999,27.54995,1.7999,"Calcasieu","Mugil Cephalus","Striped Mullet",2
29.83472,-93.37306,16,20070927,13.3999,27.54995,1.7999,"Calcasieu","Cynoscion Nebulosus","Spotted Seatrout",5
29.83472,-93.37306,16,20070927,13.3999,27.54995,1.7999,"Calcasieu","Menidia Beryllina","Inland Silverside",1
29.83472,-93.37306,16,20070927,13.3999,27.54995,1.7999,"Calcasieu","Lagodon Rhomboides","Pinfish",1
29.83472,-93.37306,16,20070927,13.3999,27.54995,1.7999,"Calcasieu","Oligoplites Saurus","Leatherjacket",1
29.83472,-93.37306,16,20070927,13.3999,27.54995,1.7999,"Calcasieu","Panopeus Occidentalis","Furrowed Mud Crab",1
29.83472,-93.37306,16,20071003,13.3999,27.8999,1.7999,"Calcasieu","Penaeus Aztecus","Brown Shrimp",7
29.83472,-93.37306,16,20071003,13.3999,27.8999,1.7999,"Calcasieu","Penaeus Setiferus","White Shrimp",529
29.83472,-93.37306,16,20071003,13.3999,27.8999,1.7999,"Calcasieu","Callinectes Sapidus","Blue Crab",1
29.83472,-93.37306,16,20071003,13.3999,27.8999,1.7999,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",35
29.83472,-93.37306,16,20071003,13.3999,27.8999,1.7999,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",5
29.83472,-93.37306,16,20071003,13.3999,27.8999,1.7999,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",3
29.83472,-93.37306,16,20071003,13.3999,27.8999,1.7999,"Calcasieu","Mugil Cephalus","Striped Mullet",1
29.83472,-93.37306,16,20071003,13.3999,27.8999,1.7999,"Calcasieu","Cynoscion Nebulosus","Spotted Seatrout",3
29.83472,-93.37306,16,20071003,13.3999,27.8999,1.7999,"Calcasieu","Menidia Beryllina","Inland Silverside",4
29.83472,-93.37306,16,20071003,13.3999,27.8999,1.7999,"Calcasieu","Harengula Jaguana","Scaled Sardine",1
29.83472,-93.37306,16,20071009,17.3499,27.6999,1.7999,"Calcasieu","Penaeus Aztecus","Brown Shrimp",4
29.83472,-93.37306,16,20071009,17.3499,27.6999,1.7999,"Calcasieu","Penaeus Setiferus","White Shrimp",2536
29.83472,-93.37306,16,20071009,17.3499,27.6999,1.7999,"Calcasieu","Leiostomus Xanthurus","Spot",1
29.83472,-93.37306,16,20071009,17.3499,27.6999,1.7999,"Calcasieu","Cynoscion Nebulosus","Spotted Seatrout",7
29.83472,-93.37306,16,20071009,17.3499,27.6999,1.7999,"Calcasieu","Sciaenops Ocellatus","Red Drum",5
29.83472,-93.37306,16,20071009,17.3499,27.6999,1.7999,"Calcasieu","Mugil Curema","White Mullet",4
29.83472,-93.37306,16,20071109,21.0499,18.09995,2.5,"Calcasieu","Penaeus Aztecus","Brown Shrimp",2
29.83472,-93.37306,16,20071109,21.0499,18.09995,2.5,"Calcasieu","Penaeus Setiferus","White Shrimp",628
29.83472,-93.37306,16,20071109,21.0499,18.09995,2.5,"Calcasieu","Callinectes Sapidus","Blue Crab",2
29.83472,-93.37306,16,20071109,21.0499,18.09995,2.5,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",3
29.83472,-93.37306,16,20071109,21.0499,18.09995,2.5,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",2
29.83472,-93.37306,16,20071109,21.0499,18.09995,2.5,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",117
29.83472,-93.37306,16,20071109,21.0499,18.09995,2.5,"Calcasieu","Paralichthys Lethostigma","Southern Flounder",1
29.83472,-93.37306,16,20071109,21.0499,18.09995,2.5,"Calcasieu","Menidia Beryllina","Inland Silverside",3
29.83472,-93.37306,16,20071109,21.0499,18.09995,2.5,"Calcasieu","Panopeus Occidentalis","Furrowed Mud Crab",1
29.83472,-93.37306,16,20071120,19,20.2499,2,"Calcasieu","Penaeus Aztecus","Brown Shrimp",4
29.83472,-93.37306,16,20071120,19,20.2499,2,"Calcasieu","Penaeus Setiferus","White Shrimp",64
29.83472,-93.37306,16,20071120,19,20.2499,2,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",4
29.83472,-93.37306,16,20071120,19,20.2499,2,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",79
29.83472,-93.37306,16,20071120,19,20.2499,2,"Calcasieu","Menidia Beryllina","Inland Silverside",106
29.83472,-93.37306,16,20071210,16.7499,20.84995,3.5,"Calcasieu","Noturus Leptacanthus","Speckled Madtom",37
29.83472,-93.37306,16,20071210,16.7499,20.84995,3.5,"Calcasieu","Penaeus Aztecus","Brown Shrimp",1
29.83472,-93.37306,16,20071210,16.7499,20.84995,3.5,"Calcasieu","Penaeus Setiferus","White Shrimp",9
29.83472,-93.37306,16,20071210,16.7499,20.84995,3.5,"Calcasieu","Callinectes Sapidus","Blue Crab",1
29.83472,-93.37306,16,20071210,16.7499,20.84995,3.5,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",1
29.83472,-93.37306,16,20071210,16.7499,20.84995,3.5,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",560
29.83472,-93.37306,16,20071210,16.7499,20.84995,3.5,"Calcasieu","Menidia Beryllina","Inland Silverside",53
29.83472,-93.37306,16,20071210,16.7499,20.84995,3.5,"Calcasieu","Sciaenops Ocellatus","Red Drum",8
29.83472,-93.37306,16,20071210,16.7499,20.84995,3.5,"Calcasieu","Fundulus Grandis","Gulf Killifish",3
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Noturus Leptacanthus","Speckled Madtom",10
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Penaeus Aztecus","Brown Shrimp",1
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Penaeus Setiferus","White Shrimp",4
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Callinectes Sapidus","Blue Crab",3
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Anchoa Mitchilli","Bay Anchovy",3
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Micropogonias Undulatus","Atlantic Croaker",2
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Palaemonetes Vulgaris","Grass Shrimp",317
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Menidia Beryllina","Inland Silverside",161
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Sciaenops Ocellatus","Red Drum",4
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Fundulus Grandis","Gulf Killifish",2
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Gobiosoma Bosci","Naked Goby",3
29.83472,-93.37306,16,20071212,18.94995,21.39995,1.8999,"Calcasieu","Adinia Xenica","Diamond Killifish",1
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Lepomis Microlophus","Redear Sunfish",1
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Lepomis Miniatus","Redspotted Sunfish",2
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Callinectes Sapidus","Blue Crab",2
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",5
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Micropogonias Undulatus","Atlantic Croaker",18
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Mugil Cephalus","Striped Mullet",1
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Cynoscion Nebulosus","Spotted Seatrout",2
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Menidia Beryllina","Inland Silverside",27
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Cyprinodon Variegatus","Sheepshead Minnow",15
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Microgobius Gulosus","Clown Goby",1
29.63333,-89.79333,17,20070110,2.7999,11.5999,1.2999,"Pontchartrain","Micropanope Xanthiformes","Mud Crab Spp.",1
29.63333,-89.79333,17,20070202,1.1999,11.0999,0.2999,"Pontchartrain","Poecilia Latipinna","Sailfin Molly",8
29.63333,-89.79333,17,20070202,1.1999,11.0999,0.2999,"Pontchartrain","Penaeus Setiferus","White Shrimp",6
29.63333,-89.79333,17,20070202,1.1999,11.0999,0.2999,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",15
29.63333,-89.79333,17,20070202,1.1999,11.0999,0.2999,"Pontchartrain","Menidia Beryllina","Inland Silverside",15
29.63333,-89.79333,17,20070202,1.1999,11.0999,0.2999,"Pontchartrain","Fundulus Grandis","Gulf Killifish",1
29.63333,-89.79333,17,20070202,1.1999,11.0999,0.2999,"Pontchartrain","Micropanope Xanthiformes","Mud Crab Spp.",2
29.63333,-89.79333,17,20070202,1.1999,11.0999,0.2999,"Pontchartrain","Palaemonetes Spp.","Grass Shrimp Spp.",5
29.63333,-89.79333,17,20070329,2.7999,23.6999,2.0999,"Pontchartrain","Lucania Parva","Rainwater Killifish",4
29.63333,-89.79333,17,20070329,2.7999,23.6999,2.0999,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",103
29.63333,-89.79333,17,20070329,2.7999,23.6999,2.0999,"Pontchartrain","Micropogonias Undulatus","Atlantic Croaker",4
29.63333,-89.79333,17,20070329,2.7999,23.6999,2.0999,"Pontchartrain","Brevoortia Patronus","Gulf Menhaden",7
29.63333,-89.79333,17,20070329,2.7999,23.6999,2.0999,"Pontchartrain","Citharichthys Spilopterus","Bay Whiff",2
29.63333,-89.79333,17,20070329,2.7999,23.6999,2.0999,"Pontchartrain","Bairdiella Chrysoura","Silver Perch",9
29.63333,-89.79333,17,20070329,2.7999,23.6999,2.0999,"Pontchartrain","Fundulus Grandis","Gulf Killifish",3
29.63333,-89.79333,17,20070329,2.7999,23.6999,2.0999,"Pontchartrain","Syngnathus Scovelli","Gulf Pipefish",1
29.63333,-89.79333,17,20070329,2.7999,23.6999,2.0999,"Pontchartrain","Palaemonetes Spp.","Grass Shrimp Spp.",17
29.63333,-89.79333,17,20070413,1,17.2999,2.0999,"Pontchartrain","Micropterus Salmoides","Largemouth Bass",1
29.63333,-89.79333,17,20070413,1,17.2999,2.0999,"Pontchartrain","Lepomis Macrochirus","Bluegill",1
29.63333,-89.79333,17,20070413,1,17.2999,2.0999,"Pontchartrain","Penaeus Aztecus","Brown Shrimp",11
29.63333,-89.79333,17,20070413,1,17.2999,2.0999,"Pontchartrain","Callinectes Sapidus","Blue Crab",4
29.63333,-89.79333,17,20070413,1,17.2999,2.0999,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",128
29.63333,-89.79333,17,20070413,1,17.2999,2.0999,"Pontchartrain","Micropogonias Undulatus","Atlantic Croaker",6
29.63333,-89.79333,17,20070413,1,17.2999,2.0999,"Pontchartrain","Brevoortia Patronus","Gulf Menhaden",8
29.63333,-89.79333,17,20070413,1,17.2999,2.0999,"Pontchartrain","Gobiosoma Bosci","Naked Goby",6
29.63333,-89.79333,17,20070413,1,17.2999,2.0999,"Pontchartrain","Palaemonetes Spp.","Grass Shrimp Spp.",17
29.63333,-89.79333,17,20070507,1,26.1999,1,"Pontchartrain","Lepomis Microlophus","Redear Sunfish",3
29.63333,-89.79333,17,20070507,1,26.1999,1,"Pontchartrain","Dorosoma Cepedianum","Gizzard Shad",1
29.63333,-89.79333,17,20070507,1,26.1999,1,"Pontchartrain","Penaeus Aztecus","Brown Shrimp",2
29.63333,-89.79333,17,20070507,1,26.1999,1,"Pontchartrain","Anchoa Mitchilli","Bay Anchovy",31
29.63333,-89.79333,17,20070507,1,26.1999,1,"Pontchartrain","Citharichthys Spilopterus","Bay Whiff",2
